timestamp,fecha,hora,estacion,o3,imputado,baja_disponibilidad
2026-01-01 01:00:00,2026-01-01,1,AJM,19.0,False,False
2026-01-01 02:00:00,2026-01-01,2,AJM,23.0,False,False
2026-01-01 03:00:00,2026-01-01,3,AJM,30.0,False,False
2026-01-01 04:00:00,2026-01-01,4,AJM,34.0,False,False
2026-01-01 05:00:00,2026-01-01,5,AJM,36.0,False,False
2026-01-01 06:00:00,2026-01-01,6,AJM,38.0,False,False
2026-01-01 07:00:00,2026-01-01,7,AJM,37.0,False,False
2026-01-01 08:00:00,2026-01-01,8,AJM,35.0,False,False
2026-01-01 09:00:00,2026-01-01,9,AJM,37.0,True,False
2026-01-01 10:00:00,2026-01-01,10,AJM,39.0,False,False
2026-01-01 11:00:00,2026-01-01,11,AJM,56.0,False,False
2026-01-01 12:00:00,2026-01-01,12,AJM,72.0,False,False
2026-01-01 13:00:00,2026-01-01,13,AJM,85.0,False,False
2026-01-01 14:00:00,2026-01-01,14,AJM,95.0,False,False
2026-01-01 15:00:00,2026-01-01,15,AJM,93.0,False,False
2026-01-01 16:00:00,2026-01-01,16,AJM,92.0,False,False
2026-01-01 17:00:00,2026-01-01,17,AJM,88.0,False,False
2026-01-01 18:00:00,2026-01-01,18,AJM,75.0,False,False
2026-01-01 19:00:00,2026-01-01,19,AJM,60.0,False,False
2026-01-01 20:00:00,2026-01-01,20,AJM,55.0,False,False
2026-01-01 21:00:00,2026-01-01,21,AJM,48.0,False,False
2026-01-01 22:00:00,2026-01-01,22,AJM,38.0,False,False
2026-01-01 23:00:00,2026-01-01,23,AJM,36.0,False,False
2026-01-02 00:00:00,2026-01-01,24,AJM,37.0,False,False
2026-01-02 01:00:00,2026-01-02,1,AJM,39.0,False,False
2026-01-02 02:00:00,2026-01-02,2,AJM,41.0,False,False
2026-01-02 03:00:00,2026-01-02,3,AJM,42.0,False,False
2026-01-02 04:00:00,2026-01-02,4,AJM,42.0,False,False
2026-01-02 05:00:00,2026-01-02,5,AJM,43.0,False,False
2026-01-02 06:00:00,2026-01-02,6,AJM,44.0,False,False
2026-01-02 07:00:00,2026-01-02,7,AJM,44.0,False,False
2026-01-02 08:00:00,2026-01-02,8,AJM,42.0,False,False
2026-01-02 09:00:00,2026-01-02,9,AJM,31.0,False,False
2026-01-02 10:00:00,2026-01-02,10,AJM,25.0,False,False
2026-01-02 11:00:00,2026-01-02,11,AJM,44.0,False,False
2026-01-02 12:00:00,2026-01-02,12,AJM,53.0,False,False
2026-01-02 13:00:00,2026-01-02,13,AJM,59.0,False,False
2026-01-02 14:00:00,2026-01-02,14,AJM,72.0,False,False
2026-01-02 15:00:00,2026-01-02,15,AJM,88.0,False,False
2026-01-02 16:00:00,2026-01-02,16,AJM,98.0,False,False
2026-01-02 17:00:00,2026-01-02,17,AJM,101.0,False,False
2026-01-02 18:00:00,2026-01-02,18,AJM,96.0,False,False
2026-01-02 19:00:00,2026-01-02,19,AJM,82.0,False,False
2026-01-02 20:00:00,2026-01-02,20,AJM,83.0,False,False
2026-01-02 21:00:00,2026-01-02,21,AJM,71.0,False,False
2026-01-02 22:00:00,2026-01-02,22,AJM,53.0,False,False
2026-01-02 23:00:00,2026-01-02,23,AJM,47.0,False,False
2026-01-03 00:00:00,2026-01-02,24,AJM,52.0,False,False
2026-01-03 01:00:00,2026-01-03,1,AJM,50.0,False,False
2026-01-03 02:00:00,2026-01-03,2,AJM,47.0,False,False
2026-01-03 03:00:00,2026-01-03,3,AJM,46.0,False,False
2026-01-03 04:00:00,2026-01-03,4,AJM,47.0,False,False
2026-01-03 05:00:00,2026-01-03,5,AJM,45.0,False,False
2026-01-03 06:00:00,2026-01-03,6,AJM,44.0,False,False
2026-01-03 07:00:00,2026-01-03,7,AJM,50.0,False,False
2026-01-03 08:00:00,2026-01-03,8,AJM,32.0,False,False
2026-01-03 09:00:00,2026-01-03,9,AJM,26.0,False,False
2026-01-03 10:00:00,2026-01-03,10,AJM,30.0,False,False
2026-01-03 11:00:00,2026-01-03,11,AJM,49.0,False,False
2026-01-03 12:00:00,2026-01-03,12,AJM,61.0,False,False
2026-01-03 13:00:00,2026-01-03,13,AJM,71.0,False,False
2026-01-03 14:00:00,2026-01-03,14,AJM,76.0,False,False
2026-01-03 15:00:00,2026-01-03,15,AJM,83.0,False,False
2026-01-03 16:00:00,2026-01-03,16,AJM,93.0,False,False
2026-01-03 17:00:00,2026-01-03,17,AJM,98.0,False,False
2026-01-03 18:00:00,2026-01-03,18,AJM,87.0,False,False
2026-01-03 19:00:00,2026-01-03,19,AJM,73.0,False,False
2026-01-03 20:00:00,2026-01-03,20,AJM,49.0,False,False
2026-01-03 21:00:00,2026-01-03,21,AJM,23.0,False,False
2026-01-03 22:00:00,2026-01-03,22,AJM,23.0,False,False
2026-01-03 23:00:00,2026-01-03,23,AJM,30.0,False,False
2026-01-04 00:00:00,2026-01-03,24,AJM,33.0,False,False
2026-01-04 01:00:00,2026-01-04,1,AJM,35.0,False,False
2026-01-04 02:00:00,2026-01-04,2,AJM,36.0,False,False
2026-01-04 03:00:00,2026-01-04,3,AJM,33.0,False,False
2026-01-04 04:00:00,2026-01-04,4,AJM,37.0,False,False
2026-01-04 05:00:00,2026-01-04,5,AJM,38.0,False,False
2026-01-04 06:00:00,2026-01-04,6,AJM,42.0,False,False
2026-01-04 07:00:00,2026-01-04,7,AJM,38.0,False,False
2026-01-04 08:00:00,2026-01-04,8,AJM,35.0,False,False
2026-01-04 09:00:00,2026-01-04,9,AJM,21.0,False,False
2026-01-04 10:00:00,2026-01-04,10,AJM,34.0,False,False
2026-01-04 11:00:00,2026-01-04,11,AJM,43.0,False,False
2026-01-04 12:00:00,2026-01-04,12,AJM,53.0,False,False
2026-01-04 13:00:00,2026-01-04,13,AJM,68.0,False,False
2026-01-04 14:00:00,2026-01-04,14,AJM,76.0,False,False
2026-01-04 15:00:00,2026-01-04,15,AJM,86.0,False,False
2026-01-04 16:00:00,2026-01-04,16,AJM,89.0,False,False
2026-01-04 17:00:00,2026-01-04,17,AJM,92.0,False,False
2026-01-04 18:00:00,2026-01-04,18,AJM,81.0,False,False
2026-01-04 19:00:00,2026-01-04,19,AJM,80.0,False,False
2026-01-04 20:00:00,2026-01-04,20,AJM,83.0,False,False
2026-01-04 21:00:00,2026-01-04,21,AJM,83.0,False,False
2026-01-04 22:00:00,2026-01-04,22,AJM,63.0,False,False
2026-01-04 23:00:00,2026-01-04,23,AJM,59.0,False,False
2026-01-05 00:00:00,2026-01-04,24,AJM,57.0,False,False
2026-01-05 01:00:00,2026-01-05,1,AJM,51.0,False,False
2026-01-05 02:00:00,2026-01-05,2,AJM,49.0,False,False
2026-01-05 03:00:00,2026-01-05,3,AJM,49.0,False,False
2026-01-05 04:00:00,2026-01-05,4,AJM,48.0,False,False
2026-01-05 05:00:00,2026-01-05,5,AJM,48.0,False,False
2026-01-05 06:00:00,2026-01-05,6,AJM,46.0,False,False
2026-01-05 07:00:00,2026-01-05,7,AJM,46.0,False,False
2026-01-05 08:00:00,2026-01-05,8,AJM,47.0,False,False
2026-01-05 09:00:00,2026-01-05,9,AJM,34.0,False,False
2026-01-05 10:00:00,2026-01-05,10,AJM,33.0,False,False
2026-01-05 11:00:00,2026-01-05,11,AJM,41.0,False,False
2026-01-05 12:00:00,2026-01-05,12,AJM,60.0,False,False
2026-01-05 13:00:00,2026-01-05,13,AJM,77.0,False,False
2026-01-05 14:00:00,2026-01-05,14,AJM,94.0,False,False
2026-01-05 15:00:00,2026-01-05,15,AJM,109.0,False,False
2026-01-05 16:00:00,2026-01-05,16,AJM,118.0,False,False
2026-01-05 17:00:00,2026-01-05,17,AJM,122.0,False,False
2026-01-05 18:00:00,2026-01-05,18,AJM,108.0,False,False
2026-01-05 19:00:00,2026-01-05,19,AJM,110.0,False,False
2026-01-05 20:00:00,2026-01-05,20,AJM,108.0,False,False
2026-01-05 21:00:00,2026-01-05,21,AJM,98.0,False,False
2026-01-05 22:00:00,2026-01-05,22,AJM,68.0,False,False
2026-01-05 23:00:00,2026-01-05,23,AJM,63.0,False,False
2026-01-06 00:00:00,2026-01-05,24,AJM,56.0,False,False
2026-01-06 01:00:00,2026-01-06,1,AJM,33.0,True,True
2026-01-06 02:00:00,2026-01-06,2,AJM,34.0,True,True
2026-01-06 03:00:00,2026-01-06,3,AJM,34.0,True,True
2026-01-06 04:00:00,2026-01-06,4,AJM,54.0,False,False
2026-01-06 05:00:00,2026-01-06,5,AJM,56.0,False,False
2026-01-06 06:00:00,2026-01-06,6,AJM,59.0,False,False
2026-01-06 07:00:00,2026-01-06,7,AJM,60.0,False,False
2026-01-06 08:00:00,2026-01-06,8,AJM,59.0,False,False
2026-01-06 09:00:00,2026-01-06,9,AJM,40.0,False,False
2026-01-06 10:00:00,2026-01-06,10,AJM,30.0,False,False
2026-01-06 11:00:00,2026-01-06,11,AJM,56.0,False,False
2026-01-06 12:00:00,2026-01-06,12,AJM,79.0,False,False
2026-01-06 13:00:00,2026-01-06,13,AJM,88.0,False,False
2026-01-06 14:00:00,2026-01-06,14,AJM,102.0,False,False
2026-01-06 15:00:00,2026-01-06,15,AJM,113.0,False,False
2026-01-06 16:00:00,2026-01-06,16,AJM,115.0,False,False
2026-01-06 17:00:00,2026-01-06,17,AJM,116.0,False,False
2026-01-06 18:00:00,2026-01-06,18,AJM,106.0,False,False
2026-01-06 19:00:00,2026-01-06,19,AJM,96.0,False,False
2026-01-06 20:00:00,2026-01-06,20,AJM,82.0,False,False
2026-01-06 21:00:00,2026-01-06,21,AJM,39.0,False,False
2026-01-06 22:00:00,2026-01-06,22,AJM,39.0,False,False
2026-01-06 23:00:00,2026-01-06,23,AJM,43.0,False,False
2026-01-07 00:00:00,2026-01-06,24,AJM,45.0,False,False
2026-01-07 01:00:00,2026-01-07,1,AJM,49.0,False,False
2026-01-07 02:00:00,2026-01-07,2,AJM,55.0,False,False
2026-01-07 03:00:00,2026-01-07,3,AJM,56.0,False,False
2026-01-07 04:00:00,2026-01-07,4,AJM,57.0,False,False
2026-01-07 05:00:00,2026-01-07,5,AJM,57.0,False,False
2026-01-07 06:00:00,2026-01-07,6,AJM,58.0,False,False
2026-01-07 07:00:00,2026-01-07,7,AJM,55.0,False,False
2026-01-07 08:00:00,2026-01-07,8,AJM,57.0,False,False
2026-01-07 09:00:00,2026-01-07,9,AJM,43.0,False,False
2026-01-07 10:00:00,2026-01-07,10,AJM,37.0,False,False
2026-01-07 11:00:00,2026-01-07,11,AJM,38.0,False,False
2026-01-07 12:00:00,2026-01-07,12,AJM,60.0,False,False
2026-01-07 13:00:00,2026-01-07,13,AJM,84.0,False,False
2026-01-07 14:00:00,2026-01-07,14,AJM,111.0,False,False
2026-01-07 15:00:00,2026-01-07,15,AJM,129.0,False,False
2026-01-07 16:00:00,2026-01-07,16,AJM,143.0,False,False
2026-01-07 17:00:00,2026-01-07,17,AJM,139.0,False,False
2026-01-07 18:00:00,2026-01-07,18,AJM,68.0,False,False
2026-01-07 19:00:00,2026-01-07,19,AJM,72.0,False,False
2026-01-07 20:00:00,2026-01-07,20,AJM,62.0,False,False
2026-01-07 21:00:00,2026-01-07,21,AJM,48.0,False,False
2026-01-07 22:00:00,2026-01-07,22,AJM,55.0,False,False
2026-01-07 23:00:00,2026-01-07,23,AJM,57.0,False,False
2026-01-08 00:00:00,2026-01-07,24,AJM,56.0,False,False
2026-01-08 01:00:00,2026-01-08,1,AJM,53.0,False,False
2026-01-08 02:00:00,2026-01-08,2,AJM,55.0,False,False
2026-01-08 03:00:00,2026-01-08,3,AJM,61.0,False,False
2026-01-08 04:00:00,2026-01-08,4,AJM,65.0,False,False
2026-01-08 05:00:00,2026-01-08,5,AJM,64.0,False,False
2026-01-08 06:00:00,2026-01-08,6,AJM,62.0,False,False
2026-01-08 07:00:00,2026-01-08,7,AJM,54.0,False,False
2026-01-08 08:00:00,2026-01-08,8,AJM,47.0,False,False
2026-01-08 09:00:00,2026-01-08,9,AJM,31.0,False,False
2026-01-08 10:00:00,2026-01-08,10,AJM,36.0,False,False
2026-01-08 11:00:00,2026-01-08,11,AJM,51.0,False,False
2026-01-08 12:00:00,2026-01-08,12,AJM,73.0,False,False
2026-01-08 13:00:00,2026-01-08,13,AJM,93.0,False,False
2026-01-08 14:00:00,2026-01-08,14,AJM,117.0,False,False
2026-01-08 15:00:00,2026-01-08,15,AJM,137.0,False,False
2026-01-08 16:00:00,2026-01-08,16,AJM,131.0,False,False
2026-01-08 17:00:00,2026-01-08,17,AJM,77.0,False,False
2026-01-08 18:00:00,2026-01-08,18,AJM,55.0,False,False
2026-01-08 19:00:00,2026-01-08,19,AJM,51.0,False,False
2026-01-08 20:00:00,2026-01-08,20,AJM,36.0,False,False
2026-01-08 21:00:00,2026-01-08,21,AJM,36.0,False,False
2026-01-08 22:00:00,2026-01-08,22,AJM,43.0,False,False
2026-01-08 23:00:00,2026-01-08,23,AJM,46.0,False,False
2026-01-09 00:00:00,2026-01-08,24,AJM,48.0,False,False
2026-01-09 01:00:00,2026-01-09,1,AJM,42.0,False,False
2026-01-09 02:00:00,2026-01-09,2,AJM,52.0,False,False
2026-01-09 03:00:00,2026-01-09,3,AJM,52.0,False,False
2026-01-09 04:00:00,2026-01-09,4,AJM,49.0,False,False
2026-01-09 05:00:00,2026-01-09,5,AJM,51.0,False,False
2026-01-09 06:00:00,2026-01-09,6,AJM,53.0,False,False
2026-01-09 07:00:00,2026-01-09,7,AJM,52.0,False,False
2026-01-09 08:00:00,2026-01-09,8,AJM,29.0,False,False
2026-01-09 09:00:00,2026-01-09,9,AJM,26.0,False,False
2026-01-09 10:00:00,2026-01-09,10,AJM,32.0,False,False
2026-01-09 11:00:00,2026-01-09,11,AJM,46.0,False,False
2026-01-09 12:00:00,2026-01-09,12,AJM,74.0,False,False
2026-01-09 13:00:00,2026-01-09,13,AJM,85.0,False,False
2026-01-09 14:00:00,2026-01-09,14,AJM,99.0,False,False
2026-01-09 15:00:00,2026-01-09,15,AJM,105.0,False,False
2026-01-09 16:00:00,2026-01-09,16,AJM,76.0,False,False
2026-01-09 17:00:00,2026-01-09,17,AJM,37.0,False,False
2026-01-09 18:00:00,2026-01-09,18,AJM,32.0,False,False
2026-01-09 19:00:00,2026-01-09,19,AJM,35.0,False,False
2026-01-09 20:00:00,2026-01-09,20,AJM,28.0,False,False
2026-01-09 21:00:00,2026-01-09,21,AJM,23.0,False,False
2026-01-09 22:00:00,2026-01-09,22,AJM,29.0,False,False
2026-01-09 23:00:00,2026-01-09,23,AJM,39.0,False,False
2026-01-10 00:00:00,2026-01-09,24,AJM,53.0,False,False
2026-01-10 01:00:00,2026-01-10,1,AJM,60.0,False,False
2026-01-10 02:00:00,2026-01-10,2,AJM,63.0,False,False
2026-01-10 03:00:00,2026-01-10,3,AJM,63.0,False,False
2026-01-10 04:00:00,2026-01-10,4,AJM,58.0,False,False
2026-01-10 05:00:00,2026-01-10,5,AJM,54.0,False,False
2026-01-10 06:00:00,2026-01-10,6,AJM,42.0,False,False
2026-01-10 07:00:00,2026-01-10,7,AJM,48.0,False,False
2026-01-10 08:00:00,2026-01-10,8,AJM,56.0,False,False
2026-01-10 09:00:00,2026-01-10,9,AJM,33.0,False,False
2026-01-10 10:00:00,2026-01-10,10,AJM,34.0,False,False
2026-01-10 11:00:00,2026-01-10,11,AJM,43.0,False,False
2026-01-10 12:00:00,2026-01-10,12,AJM,61.0,False,False
2026-01-10 13:00:00,2026-01-10,13,AJM,88.0,False,False
2026-01-10 14:00:00,2026-01-10,14,AJM,107.0,False,False
2026-01-10 15:00:00,2026-01-10,15,AJM,116.0,False,False
2026-01-10 16:00:00,2026-01-10,16,AJM,115.0,False,False
2026-01-10 17:00:00,2026-01-10,17,AJM,65.0,False,False
2026-01-10 18:00:00,2026-01-10,18,AJM,47.0,False,False
2026-01-10 19:00:00,2026-01-10,19,AJM,45.5,True,False
2026-01-10 20:00:00,2026-01-10,20,AJM,44.0,False,False
2026-01-10 21:00:00,2026-01-10,21,AJM,29.0,False,False
2026-01-10 22:00:00,2026-01-10,22,AJM,27.0,False,False
2026-01-10 23:00:00,2026-01-10,23,AJM,27.0,False,False
2026-01-11 00:00:00,2026-01-10,24,AJM,28.0,False,False
2026-01-11 01:00:00,2026-01-11,1,AJM,25.0,False,False
2026-01-11 02:00:00,2026-01-11,2,AJM,24.0,False,False
2026-01-11 03:00:00,2026-01-11,3,AJM,21.0,False,False
2026-01-11 04:00:00,2026-01-11,4,AJM,21.0,False,False
2026-01-11 05:00:00,2026-01-11,5,AJM,22.0,False,False
2026-01-11 06:00:00,2026-01-11,6,AJM,22.0,False,False
2026-01-11 07:00:00,2026-01-11,7,AJM,21.0,False,False
2026-01-11 08:00:00,2026-01-11,8,AJM,18.0,False,False
2026-01-11 09:00:00,2026-01-11,9,AJM,17.0,False,False
2026-01-11 10:00:00,2026-01-11,10,AJM,14.0,False,False
2026-01-11 11:00:00,2026-01-11,11,AJM,24.0,False,False
2026-01-11 12:00:00,2026-01-11,12,AJM,34.0,False,False
2026-01-11 13:00:00,2026-01-11,13,AJM,47.0,False,False
2026-01-11 14:00:00,2026-01-11,14,AJM,61.0,False,False
2026-01-11 15:00:00,2026-01-11,15,AJM,69.0,False,False
2026-01-11 16:00:00,2026-01-11,16,AJM,74.0,False,False
2026-01-11 17:00:00,2026-01-11,17,AJM,72.0,False,False
2026-01-11 18:00:00,2026-01-11,18,AJM,67.0,False,False
2026-01-11 19:00:00,2026-01-11,19,AJM,62.0,False,False
2026-01-11 20:00:00,2026-01-11,20,AJM,51.0,False,False
2026-01-11 21:00:00,2026-01-11,21,AJM,26.0,False,False
2026-01-11 22:00:00,2026-01-11,22,AJM,22.0,False,False
2026-01-11 23:00:00,2026-01-11,23,AJM,18.0,False,False
2026-01-12 00:00:00,2026-01-11,24,AJM,14.0,False,False
2026-01-12 01:00:00,2026-01-12,1,AJM,33.0,True,True
2026-01-12 02:00:00,2026-01-12,2,AJM,34.0,True,True
2026-01-12 03:00:00,2026-01-12,3,AJM,34.0,True,True
2026-01-12 04:00:00,2026-01-12,4,AJM,8.0,False,False
2026-01-12 05:00:00,2026-01-12,5,AJM,5.0,False,False
2026-01-12 06:00:00,2026-01-12,6,AJM,7.0,False,False
2026-01-12 07:00:00,2026-01-12,7,AJM,4.0,False,False
2026-01-12 08:00:00,2026-01-12,8,AJM,2.0,False,False
2026-01-12 09:00:00,2026-01-12,9,AJM,7.0,False,False
2026-01-12 10:00:00,2026-01-12,10,AJM,12.0,False,False
2026-01-12 11:00:00,2026-01-12,11,AJM,22.0,False,False
2026-01-12 12:00:00,2026-01-12,12,AJM,38.0,False,False
2026-01-12 13:00:00,2026-01-12,13,AJM,57.0,False,False
2026-01-12 14:00:00,2026-01-12,14,AJM,66.0,False,False
2026-01-12 15:00:00,2026-01-12,15,AJM,41.0,False,False
2026-01-12 16:00:00,2026-01-12,16,AJM,49.0,False,False
2026-01-12 17:00:00,2026-01-12,17,AJM,46.0,False,False
2026-01-12 18:00:00,2026-01-12,18,AJM,43.0,False,False
2026-01-12 19:00:00,2026-01-12,19,AJM,37.0,False,False
2026-01-12 20:00:00,2026-01-12,20,AJM,35.0,False,False
2026-01-12 21:00:00,2026-01-12,21,AJM,27.0,False,False
2026-01-12 22:00:00,2026-01-12,22,AJM,20.0,False,False
2026-01-12 23:00:00,2026-01-12,23,AJM,8.0,False,False
2026-01-13 00:00:00,2026-01-12,24,AJM,13.0,False,False
2026-01-13 01:00:00,2026-01-13,1,AJM,15.0,False,False
2026-01-13 02:00:00,2026-01-13,2,AJM,11.0,False,False
2026-01-13 03:00:00,2026-01-13,3,AJM,11.0,False,False
2026-01-13 04:00:00,2026-01-13,4,AJM,7.0,False,False
2026-01-13 05:00:00,2026-01-13,5,AJM,7.0,False,False
2026-01-13 06:00:00,2026-01-13,6,AJM,7.0,False,False
2026-01-13 07:00:00,2026-01-13,7,AJM,9.0,False,False
2026-01-13 08:00:00,2026-01-13,8,AJM,5.0,False,False
2026-01-13 09:00:00,2026-01-13,9,AJM,10.0,False,False
2026-01-13 10:00:00,2026-01-13,10,AJM,19.0,False,False
2026-01-13 11:00:00,2026-01-13,11,AJM,28.0,False,False
2026-01-13 12:00:00,2026-01-13,12,AJM,41.0,False,False
2026-01-13 13:00:00,2026-01-13,13,AJM,48.0,False,False
2026-01-13 14:00:00,2026-01-13,14,AJM,49.0,False,False
2026-01-13 15:00:00,2026-01-13,15,AJM,61.0,False,False
2026-01-13 16:00:00,2026-01-13,16,AJM,47.0,False,False
2026-01-13 17:00:00,2026-01-13,17,AJM,49.0,False,False
2026-01-13 18:00:00,2026-01-13,18,AJM,37.0,False,False
2026-01-13 19:00:00,2026-01-13,19,AJM,33.0,False,False
2026-01-13 20:00:00,2026-01-13,20,AJM,36.0,False,False
2026-01-13 21:00:00,2026-01-13,21,AJM,13.0,False,False
2026-01-13 22:00:00,2026-01-13,22,AJM,12.0,False,False
2026-01-13 23:00:00,2026-01-13,23,AJM,13.0,False,False
2026-01-14 00:00:00,2026-01-13,24,AJM,29.0,False,False
2026-01-14 01:00:00,2026-01-14,1,AJM,35.0,False,False
2026-01-14 02:00:00,2026-01-14,2,AJM,35.0,False,False
2026-01-14 03:00:00,2026-01-14,3,AJM,35.0,False,False
2026-01-14 04:00:00,2026-01-14,4,AJM,35.0,False,False
2026-01-14 05:00:00,2026-01-14,5,AJM,38.0,False,False
2026-01-14 06:00:00,2026-01-14,6,AJM,36.0,False,False
2026-01-14 07:00:00,2026-01-14,7,AJM,35.0,False,False
2026-01-14 08:00:00,2026-01-14,8,AJM,34.0,False,False
2026-01-14 09:00:00,2026-01-14,9,AJM,32.0,False,False
2026-01-14 10:00:00,2026-01-14,10,AJM,33.0,False,False
2026-01-14 11:00:00,2026-01-14,11,AJM,45.0,False,False
2026-01-14 12:00:00,2026-01-14,12,AJM,48.0,False,False
2026-01-14 13:00:00,2026-01-14,13,AJM,57.0,False,False
2026-01-14 14:00:00,2026-01-14,14,AJM,70.0,False,False
2026-01-14 15:00:00,2026-01-14,15,AJM,78.0,False,False
2026-01-14 16:00:00,2026-01-14,16,AJM,77.0,False,False
2026-01-14 17:00:00,2026-01-14,17,AJM,66.0,False,False
2026-01-14 18:00:00,2026-01-14,18,AJM,56.0,False,False
2026-01-14 19:00:00,2026-01-14,19,AJM,33.0,False,False
2026-01-14 20:00:00,2026-01-14,20,AJM,24.0,False,False
2026-01-14 21:00:00,2026-01-14,21,AJM,22.0,False,False
2026-01-14 22:00:00,2026-01-14,22,AJM,9.0,False,False
2026-01-14 23:00:00,2026-01-14,23,AJM,9.0,False,False
2026-01-15 00:00:00,2026-01-14,24,AJM,6.0,False,False
2026-01-15 01:00:00,2026-01-15,1,AJM,5.0,False,False
2026-01-15 02:00:00,2026-01-15,2,AJM,4.0,False,False
2026-01-15 03:00:00,2026-01-15,3,AJM,5.0,False,False
2026-01-15 04:00:00,2026-01-15,4,AJM,14.0,False,False
2026-01-15 05:00:00,2026-01-15,5,AJM,12.0,False,False
2026-01-15 06:00:00,2026-01-15,6,AJM,12.0,False,False
2026-01-15 07:00:00,2026-01-15,7,AJM,10.0,False,False
2026-01-15 08:00:00,2026-01-15,8,AJM,7.0,False,False
2026-01-15 09:00:00,2026-01-15,9,AJM,7.0,False,False
2026-01-15 10:00:00,2026-01-15,10,AJM,13.0,False,False
2026-01-15 11:00:00,2026-01-15,11,AJM,16.0,False,False
2026-01-15 12:00:00,2026-01-15,12,AJM,19.0,False,False
2026-01-15 13:00:00,2026-01-15,13,AJM,25.0,False,False
2026-01-15 14:00:00,2026-01-15,14,AJM,39.0,False,False
2026-01-15 15:00:00,2026-01-15,15,AJM,49.0,False,False
2026-01-15 16:00:00,2026-01-15,16,AJM,56.0,False,False
2026-01-15 17:00:00,2026-01-15,17,AJM,58.0,False,False
2026-01-15 18:00:00,2026-01-15,18,AJM,47.0,False,False
2026-01-15 19:00:00,2026-01-15,19,AJM,37.0,False,False
2026-01-15 20:00:00,2026-01-15,20,AJM,42.0,False,False
2026-01-15 21:00:00,2026-01-15,21,AJM,41.0,False,False
2026-01-15 22:00:00,2026-01-15,22,AJM,40.0,False,False
2026-01-15 23:00:00,2026-01-15,23,AJM,22.0,False,False
2026-01-16 00:00:00,2026-01-15,24,AJM,7.0,False,False
2026-01-16 01:00:00,2026-01-16,1,AJM,5.0,False,False
2026-01-16 02:00:00,2026-01-16,2,AJM,5.0,False,False
2026-01-16 03:00:00,2026-01-16,3,AJM,12.0,False,False
2026-01-16 04:00:00,2026-01-16,4,AJM,11.0,False,False
2026-01-16 05:00:00,2026-01-16,5,AJM,14.0,False,False
2026-01-16 06:00:00,2026-01-16,6,AJM,19.0,False,False
2026-01-16 07:00:00,2026-01-16,7,AJM,23.0,False,False
2026-01-16 08:00:00,2026-01-16,8,AJM,24.0,True,False
2026-01-16 09:00:00,2026-01-16,9,AJM,25.0,False,False
2026-01-16 10:00:00,2026-01-16,10,AJM,17.0,False,False
2026-01-16 11:00:00,2026-01-16,11,AJM,32.0,False,False
2026-01-16 12:00:00,2026-01-16,12,AJM,58.0,False,False
2026-01-16 13:00:00,2026-01-16,13,AJM,57.0,True,False
2026-01-16 14:00:00,2026-01-16,14,AJM,56.0,True,False
2026-01-16 15:00:00,2026-01-16,15,AJM,55.0,True,False
2026-01-16 16:00:00,2026-01-16,16,AJM,54.0,True,False
2026-01-16 17:00:00,2026-01-16,17,AJM,53.0,False,False
2026-01-16 18:00:00,2026-01-16,18,AJM,38.0,False,False
2026-01-16 19:00:00,2026-01-16,19,AJM,32.0,False,False
2026-01-16 20:00:00,2026-01-16,20,AJM,29.0,False,False
2026-01-16 21:00:00,2026-01-16,21,AJM,15.0,False,False
2026-01-16 22:00:00,2026-01-16,22,AJM,16.0,False,False
2026-01-16 23:00:00,2026-01-16,23,AJM,15.0,False,False
2026-01-17 00:00:00,2026-01-16,24,AJM,29.0,False,False
2026-01-17 01:00:00,2026-01-17,1,AJM,31.0,False,False
2026-01-17 02:00:00,2026-01-17,2,AJM,7.0,False,False
2026-01-17 03:00:00,2026-01-17,3,AJM,8.0,False,False
2026-01-17 04:00:00,2026-01-17,4,AJM,11.0,False,False
2026-01-17 05:00:00,2026-01-17,5,AJM,19.0,False,False
2026-01-17 06:00:00,2026-01-17,6,AJM,18.0,False,False
2026-01-17 07:00:00,2026-01-17,7,AJM,17.0,False,False
2026-01-17 08:00:00,2026-01-17,8,AJM,14.0,False,False
2026-01-17 09:00:00,2026-01-17,9,AJM,16.0,False,False
2026-01-17 10:00:00,2026-01-17,10,AJM,32.0,False,False
2026-01-17 11:00:00,2026-01-17,11,AJM,45.0,False,False
2026-01-17 12:00:00,2026-01-17,12,AJM,62.0,False,False
2026-01-17 13:00:00,2026-01-17,13,AJM,78.0,False,False
2026-01-17 14:00:00,2026-01-17,14,AJM,70.0,False,False
2026-01-17 15:00:00,2026-01-17,15,AJM,63.0,False,False
2026-01-17 16:00:00,2026-01-17,16,AJM,53.0,False,False
2026-01-17 17:00:00,2026-01-17,17,AJM,50.0,False,False
2026-01-17 18:00:00,2026-01-17,18,AJM,55.0,False,False
2026-01-17 19:00:00,2026-01-17,19,AJM,46.0,False,False
2026-01-17 20:00:00,2026-01-17,20,AJM,24.0,False,False
2026-01-17 21:00:00,2026-01-17,21,AJM,19.0,False,False
2026-01-17 22:00:00,2026-01-17,22,AJM,16.0,False,False
2026-01-17 23:00:00,2026-01-17,23,AJM,10.0,False,False
2026-01-18 00:00:00,2026-01-17,24,AJM,31.5,True,True
2026-01-18 01:00:00,2026-01-18,1,AJM,33.0,True,True
2026-01-18 02:00:00,2026-01-18,2,AJM,34.0,True,True
